X,y,Z
-10546,-7873,9834
-12277, 186 1,2654
-13831,-1475,9 14679
-11214,2609,8979
-10794,4028,11295
-12801,5452,13408
-11881,1475,10836
-11309,-7507,9579
-9556,-28 12,437
-16115,-4689,15482
-8376,9225 9,871
-13703,-855,9992
-9152,806 10,15
-15971,-1184,7 16573
-9421,1932 7,425
-8874,-3759,9366
-15578,7840,15551
-12919,-8637,10425
-11688, 305 1,1179
-12602,-5280,12861
-12895,6246,16569
-13245,5378,9940
-7848,4616 9,120
-13017,1824,12650
-12727,-7345,15482
-10090, -85 7,388
-11905,-1620,11846
-12906,1512,16970
-14621,-4347,12651
-7920,-1098,9070
-16641,1020,16593
-11202,3911,13479
-12582,3091,11303
-10302, 584 8,561
-12293,-1059,6 16655
-15515,-1447,13337
-6118,-2991,6497
-12277,8051,13781
-14332,-5875,15187
-10707,-6661,10655
-11842,-3388,10850
-12211,5011,14637
-14700,4212,16763
-10037,5944,7414
-10400,1573,10254
-13730,-9489,14238
-10398, 439 9,485
-11213,-1505,10506
-11658,7540,13831
-14264,-3742,15347
-12594,-3556,12008
-12074,-2664,12707
-13200,4902,15433
-12447,5273,11852
-11359,4295,12262
-11851,-5297,11290
-13017,-1199,6 15770
-12660,-3519,11574
-8101,-280 9,607
-14343,5272,15047
-10997,-808,13156
-12021,-7284,12200
-12861,-606,13978
-10980,3533,14559
-14645,-2971,14507
-9052,3202 1,957
-14218,-7734,14392
-9656,-4961,11259
-12524,2441,11984
-11605,2914,12335
-10419,1439,11924
-12774,-6973,12340
-12088,-4399,14273
-13072,3650,11603
-9513,6408 1,241
-11032,10428,12839
-14480,-3334,12516
-7391,-7126,11108
-16386,-2112,10956
-8393,2470 9,730
-14823,6702,13863
-10206,-2111,9892
-13734,-3259,16141
-16307,-6958,17164
-8411,4597 1,305
-13830,4969,13109
-11492,7508,13173
-12224,-4304,11508
-11673,-2579,11059
-9459,-1500,10617
-13625,-185,12453
-8822,7584 6,46
-11163,1003,6571
-11820,-5574,11011
-13382,-2628,14406
-12490,-2031,13443
-10730,4268,14894
-16251,5572,17192
-11362,-2851,9884
-11550,2500,9184
-13178,-667,11662
-11312,1288,10860
-12403,1757,11248
-7727,-3662,8276
-14552,-6691,16269
-12783,-4281,12879
-8431,2698 6,397
-12676,7765,12557
-12729,5112,14789
-10883,-5938,10320
-11475,-5263,12732
-11596, 235 1,2078
-12840,-3988,14593
-9682,10437,6065
-10688,-4021,10624
-14477,2880,13247
-11281,-1042,8463
-11493,2093,8910
-10015,5339,11500
-16629,-6034,17717
-8038,2574 6,524
-14410,-2097,12812
-11405,8018,13614
-12870,-934,13134
-12605, 804 1,841
-9544,-584 1,1362
-16702,-5299,18277
-7882,6951 6,562
-11387,-2026,11732
-12436,-1086,13731
-11869,-8074,12865
-13535,-2528,12073
-8950,3068 1,1220
-15544,-3778,18134
-9079,7195 8,188
-12142,-4953,11298
-11766,3178,12228
-11853,-4520,11716
-12534,3107,10802
-8306,-25 76,18
-12234,-5306,13251
-11525,2080,10110
-12087,-5310,13743
-12743,6462,12988
-11080, 92 13,759
-14952, 305 1,3099
-9366,-1275,9737
-12956,1009,11603
-12036,1169,12155
-9693,55 999,1
-12930, 93 12,234
-10125,-4093,10644
-14049,-3126,13742
-11297,1895,10368
-11515,4915,10541
-12093,3532,11570
-11208, 871 1,1667
-13523,-1898,14002
-10693,-2113,11369
-11218,-803,14122
-13420,2988,12816
-11940,-3860,13514
-12446,2284,10259
-10086, 968 1,827
-14366,4256,12313
-8911,1854 8,343
-12415,-1204,11528
-13009,-247,11906
-10445,-2774,10722
-13747,2078,12827
-10568, 448 1,1957
-12549,4763,13998
-12850, 39 94,95
-9522,240 96,98
-14789,-995,14481
-10097,-729,9762
-13540,-2781,13329
-11690,-5221,12366
-12007, 976 1,2565
-13538,-3422,11963
-9458,3556 9,293
-12416,2777,13887
-11960, 804 1,2707
-12655,3111,10529
-10330,-6063,12128
-12365,-1324,12526
-13456,-1206,13598
-8658,-3440,8877
-12412,4233,12958
-13986,1439,14427
-11840,1595,11417
-12134,-1072,9937
-10108, 548 9,680
-14694,1571,15048
-10610,2310,8393
-9774,225 10,376
-15359,-3765,16042
-10301,-4531,11877
-13857,-3612,12284
-9608,8124 1,227
-15219,-2010,19107
-11522,2294,11418
-10445,-1002,7 11208
-13257,4567,13687
-11409,-1115,11918
-11964, 97 10,679
-8619,-1810,8624
-13969,-7457,16368
-12727,-6310,13077
-8867,-1143,8366
-12529,10012,11812
-12431,-625,13028
-11959,-4843,11055
-10572,-6692,10388
-13036,-4446,17234
-14704,4158,14535
-8392,6400 7,271
-12067,9636,12281
-13821,-4386,13829
-10626,-1675,9283
-11950,6007,7841
-10199,-353,13710
-14420,1867,14860
-9590,-4051,8502
-12924,-1063,12231
-13025, 231 1,6927
-12011,5448,10394
-12466,4768,8824
-10525, 601 1,2059
-13919,-1492,13848
-10093, 108 6,715
-11010,7935,9409
-11978, 860 1,2134
-11061,3338,7732
-13958,-2754,9596
-8721,2230 8,97
-15571, 402 1,4472
-11901,6490,10087
-9653,1037 7,928
-15137, -4 15,37
-12356,4304,13905
-12600, 40 89,71
-10537,-1523,8794
-12026, 155 1,1742
-12778,-3105,11960
-10084,-1426,10248
-10494,6966,10428
-11715,-4418,14734
-13835,4089,11362
-11099,-9726,9578
-10414, 476 8,254
-14535,3084,11866
-11965,-2758,14629
-10767, 47 10,899
-9629,-6199,9380
-13622,-9016,15041
-13407,3714,11854
-8919,1420 8,505
-12972,2290,12900
-10518,-2696,13065
-14189,-1261,2 13760
-8473,3042 8,83
-11097,4127,7825
-12679,1165,13970
-11150,3487,9142
-11747,-1095,5 11609
-11475,-4275,11061
-14336,-1342,14536
-10661,1711,9483
-10307,5716,8086
-12660,1235,15839
-14057,-4013,13409
-9523,3283 7,138
-11137,1006,9399
-11919, 787 9,981
-13305,-1756,12626
-9056,-5047,9365
-12968,4998,13099
-13278,8972,10446
-11112,7199,8644
-11910,3227,9603
-12732,-1082,6 14744
-14455, -36 1,2722
-10533,-742,10447
-10201,10796,10943
-14487,2921,12299
-9843,-2345,9196
-15265,-6609,10136
-8330,-5414,10474
-16890,3580,15145
-9144,1808 1,204
-10345,2808,9042
-13446,-1241,6 13144
-10414,1178,12445
-13876,-2843,12486
-9752,8524 1,2145
-14615,4013,12709
-9987,-11980,11417
-12298,-532,9825
-14204,-4432,14022
-9400,9405 8,890
-12469,3843,10895
-10885,4776,10417
-13843,-1640,3 15087
-12692,-3230,11542
-8267,-730 8,767
-16136,3602,17865
-9097,10237,9274
-12454,-4676,9270
-10322,2369,7726
-13399,-4900,14438
-12984,-618,11555
-9435,2535 9,774
-14249,2066,15211
-11322,-2115,11418
-13869,-1960,11715
-10599,5467,8162
-13089,-4868,15047
-14640,5781,17378
-10076,-7796,10229
-11858,3936,11188
-12425,-1397,11988
-11664,-3208,12990
-10515,13153,4903
-11180,-4448,13860
-13363,5354,10800
-10227,-1508,1 9497
-12047,4573,11470
-13986,-8908,17130
-11770,5881,11114
-12982,5579,11185
-10512,3542,10218
-13852,-7258,15020
-11991, -47 1,216
-10238, 16 10,852
-12281,-6833,15584
-11764,2173,10008
-13644,-6953,10511
-9183,7780 5,544
-12017,-681,11095
-13676,4493,11213
-8706,-64 85,57
-12641,-7880,11603
-11235,2878,11707
-14058,-232,11838
-10966,-1223,9153
-11844,6974,10023
-14952,-5198,13803
-9403,4786 9,857
-14629,-1228,13006
-9358,1914 9,269
-14973,-5301,14707
-12339,2096,11024
-10571,-5698,10063
-14222,6544,10442
-9076,-2240,11572
-13563,-2320,10416
-9047,-2080,9348
-12983,-4274,13534
-11975,-582,14379
-9430,4073 8,146
-13039,-4349,13191
-11478,1417,9199
-13844,-7373,14631
-9933,1964 9,143
-11422,-2182,13233
-13494,-503,14997
-9863,-2868,8345
-12051, 205 1,260
-11749,-235,11865
-12023, 47 11,172
-11504, 9 104,1
-8855,-7263,12096
-15006,-3973,16482
-11098,-933,9595
-11657,7340,8381
-11702, 546 1,1216
-12969,5492,11494
-12079,-7886,11496
-10080,-2612,9590
-11944,-2211,15489
-13163,6859,10938
-9415,-1434,8960
-13747,2102,11584
-12242,-2768,12690
-13105,3719,9847
-9343,4881 8,923
-13087, 686 1,2802
-12518,3326,9827
-9748,-7213,8384
-14398,2901,12050
-10356,1095,12336
-14445,7988,12970
-7889,4092 7,90
-13805,-8082,16775
-13956,-6772,13580
-8762,-4625,8853
-14564,4737,14363
-11727,6452,14141
-13751,2960,10810
-10440,-1003,7 8556
-9728,2200 9,756
-15232,-6225,16001
-7409,14294,6811
-11734,-3845,9212
-10462,-1438,13143
-14663,-1101,3 15973
-12121,-8414,11628
-10335,-2102,13545
-14358,5807,15482
-12090,-6387,14240
-12072,4178,9537
-11205,-3208,10370
-11002,1341,10766
-13751,3056,12614
-5933,784 69,55
-15043,-2453,13020
-9503,802 10,83
-12356,-7095,11775
-12985,5335,12116
-11846,7067,15436
-15187,-5944,17378
-10735,11160,11695
-12478,-9374,13336
-10547,6526,8873
-12803,-4880,12639
-10911,8889,7420
-8478,-7992,10598
-14290,10729,12011
-9381,-12789,10035
-12438,9745,10612
-11259, 234 1,1788
-12829,9217,12464
-11867,15620,9859
-10047,-3408,10448
-14060,2388,13274
-12363,-4810,12085
-12240, 795 1,2212
-11746,-2142,11046
-11995,7883,11106
-13021,-3204,11811
-12384,2539,10592
-9980,1339 8,397
-14125,-1441,13339
-9892,1756 1,1026
-13709,-9195,13433
-9351,1406 1,788
-13887,-1486,12791
-10739,1467,11604
-11750,4458,10539
-13067,-1382,12515
-10277,-825,8414
-13764,-6013,11853
-10993,4370,9904
-12514,5099,11882
-11262,-840,9819
-9622,2426 9,551
-14082,-6410,11677
-9080,4089 8,693
-14096,-3581,11515
-8669,11776,5722
-12324,-5028,13412
-13583,6834,11281
-9028,-3243,8084
-15211, -77 1,852
-9642,5637 9,322
-14701,1523,10844
-10595,11462,8741
-12118,-5443,13486
-12232,1542,11731
-11875,-6285,11089
-10305,9960,9334
-11786,-171,9953
-12261,9368,10957
-12955,-1046,4 12303
-8066,-1924,10858
-15732,-3740,16631
-9605,363 10,490
-12431,7024,9631
-11598,4229,10655
-10946, 121 1,525
-13981,-5226,10516
-7514,-3479,10085
-15180,1163,14149
-8830,1051 7,985
-14245,-1579,11641
-11536,-1846,11989
-12098,1006,10154
-12760,2503,10062
-9782,4538 8,536
-13862,-2167,14834
-9635,-2302,7461
-12770,-9346,12897
-11600,3489,11884
-12344,4507,10813
-11860,4556,10045
-10968,5074,7472
-11987,-3110,10304
-12931,1637,11270
-11321,-1755,12651
-13189,1342,13689
-11085,8937,9783
-14587,-1293,5 15287
-11469,2930,10264
-12241,-1134,11698
-13403,6106,12787
-8609,-2533,11453
-14152,1916,14549
-10191,-1153,6 12632
-11430,-4311,12723
-11573, 202 8,140
-10203,5059,10550
-13849, 758 1,2187
-8986,-1514,11293
-14935,-6747,16003
-9720,2669 9,886
-11570,-2342,12726
-14667,5713,13385
-9585,2032 1,1739
-14221,-4502,12643
-9825,1197 1,2237
-14207,-4442,14450
-10103,1615,10450
-11458,-3508,11374
-14640,4740,12282
-9403,629 11,697
-14337,3523,13696
-9495,-80 10,905
-13390,-2986,13572
-11210,-4272,10313
-8929,2494 9,276
-13895,6782,13670
-10476,8659,10030
-13407,-3400,12936
-10191, 938 1,791
-13586,-6591,14012
-13206,1291,11641
-8555,5581 7,495
-13706,6710,10534
-12050,-1338,12896
-13346,-1384,9211
-9402,-75 91,16
-11336,6396,9074
-14166,-4129,13826
-9358,3717 7,515
-13220,1766,11712
-12248,1969,12497
-12947,2290,11698
-12646,1056,11019
-11880,-1339,12873
-13325,-170,13905
-12466,-465,9954
-9566,5001 1,143
-14350,-1041,14455
-9904,-2296,11361
-14259,-4320,12721
-8807,-3919,9884
-14502,-3077,14711
-11675,3917,11333
-8920,1653 8,87
-12859,-5846,10637
-10769,-9166,12529
-13035,-859,12018
-10045,-466,8286
-12159,3928,13879
-11866,-2569,12124
-9820,-64 91,44
-15724,-6162,13767
-8556,5192 1,58
-14787,-449,12744
-11072,4694,11655
-11952,-7747,12955
-14381,-4656,13715
-8934,3467 9,296
-15284,-1349,14924
-9075,5682 8,602
-11526,-2306,8093
-11897,-3319,10225
-11177,-1875,12505
-12545,4461,11525
-10226,-3330,10922
-13000,8844,15085
-11612,-1075,0 11654
-12373,4368,9598
-13247, 837 1,2459
-10003,-2262,13920
-13773,3695,12832
-9228,-3751,9243
-12634,-4662,12118
-11087,-3095,9871
-10695,7804,9420
-13173,1483,9249
-9407,1662 9,760
-14077,-6726,13246
-10187,-5768,11773
-12432,6601,11757
-13858,-3426,15027
-10486,6954,9657
-13512,-4839,13697
-12118,-1135,11589
-12151, 696 9,749
-11326,6769,9560
-12312,-4941,14254
-11244,4208,11585
-12424,-1161,5 11074
-12918,1799,14640
-11159,-4174,11130
-10890,4101,8970
-13804,-1012,13134
-9993,136 89,2
-12019,-9758,12515
-10897,14939,10177
-12100,-1252,3 13945
-13065,6053,10692
-9206,-7556,8055
-15179, 904 1,3615
-8471,9160 8,69
-14250,1270,14134
-9858,2322 8,285
-13178,-1146,8 13695
-13772,1948,11504
-11783,-4777,10629
-12041,14703,8977
-10320,-5670,11025
-12488,6292,11312
-11064,-1680,0 11902
-11073,5488,12095
-12187,2625,13129
-11329,3826,10565
-12369,-2909,13135
-12593,-749,11152
-11814,-3375,12262
-11996,5801,9447
-10030,-2108,12548
-13106,1252,13428
-11854,-4023,10280
-13466,-7318,11340
-10953,6135,9651
-11416,6082,9528
-12995,10312,9699
-9456,-2830,10854
-12667,-4412,13868
-12754,-2336,13997
-11163,3431,10101
-11487,-5671,10534
-11271,10518,9951
-14060,-7505,14550
-10051,9829,8443
-11398,8190,10645
-13435,-2498,11568
-10637,-5971,11384
-14107,-3009,12121
-10679,-1809,11244
-13925,6053,13874
-9373,8713 9,377
-12682,-5130,11911
-12546,6828,11649
-10613,-1590,3 9795
-13416,7429,13053
-11537,5493,11468
-12579, 432 1,2571
-10244,3041,7037
-12215,-8994,13223
-13622,2861,11876
-10461,3501,9637
-11696,6338,13008
-13613,-5485,14734
-11979,-5225,11826
-13315,-1010,0 9894
-7642,5773 8,768
-16712,-1918,17425
-8414,4034 9,650
-13052,-8501,9474
-10982,-2790,12431
-12980,-5235,14390
-11622,4596,9187
-9062,8238 1,495
-13649,-6062,13928
-10598,-5745,14241
-12157,1759,11273
-10854, 780 9,847
-12103,3786,11824
-13516,1238,11150
-8433,1041 8,434
-14624,3489,11973
-10296,-2212,11505
-10610,-967,10071
-13924, 508 1,3424
-10220,1359,12457
-14848,-8330,15794
-10076,8698,11259
-11803,-1787,13702
-10991,7142,9919
-11236, 338 1,112
-12377,-5339,10905
-9628,-2007,11147
-14465, 236 1,4616
-9766,1151 9,664
-12478,2028,12870
-12373, 281 1,2410
-11546,-5439,10320
-14061,11222,11612
-8998,1667 1,425
-13760,3717,13416
-10479,-869,10091
-13042,-8065,13343
-12039, -81 1,1084
-10745,1698,9877
-12252,7785,12509
-11887, 556 1,1560
-11446,-2304,11661
-12476,-2138,11094
-13145,-6156,14262
-12121,7644,11781
-10627,-2024,10464
-12333,5319,11877
-12630,-4360,13680
-11674,-268,11018
-12129,1328,13159
-12620,1018,12766
-12092,-5238,12932
-11922,1494,9877
-11104,-5087,13331
-14223,4451,14953
-10167,-2219,11095
-13874,5926,13877
-11877,-1357,4 13977
-12389,-2167,13270
-11831,-1165,3 10414
-8839,13056,12125
-14885,2993,15130
-8534,1887 9,363
-14225,-6156,10865
-11212,-8038,12990
-13476,-3921,14478
-12817,10780,9051
-8347,5827 1,2117
-15379,10784,13799
-10870,-1484,9 12271
-11564,2559,8962
-11290,-1123,5 13290
-13328,10295,15709
-13028,-4119,14415
-8113,-508 1,587
-16407,-6538,15732
-9694,1703 9,859
-11864,1633,9807
-11560,9386,9745
-10680,-4425,11496
-14435,-1452,11086
-7121,-6778,9476
-14060,8046,13230
-10378,-1656,11941
-11505,9906,10691
-12806,-9036,13167
-11644,5300,11942
-13872,5002,8962
-8158,5042 6,620
-12498,8712,11669
-11431,-1454,9 12177
-13774,-9934,14268
-10978, 968 1,1863
-11982,5383,11561
-11870,12726,11165
-11631,4878,7932
-11920,-8257,10646
-12799,-4107,11375
-10837,1928,12223
-12656,7600,11705
-10831,2801,11492
-12378,-1263,7 12568
-14087,-9686,13198
-11746,7852,12664
-12681,3294,12857
-8857,18955,8842
-12331,-6609,14176
-14094,-1275,6 11623
-9726,-13128,10436
-13780,-1211,11375
-9758,8353 1,693
-14221,7187,11995
-9227,-1888,8832
-12881,-4030,13848
-13446,-4136,12767
-8607,4165 9,992
-15333,3953,15335
-9071,1205 1,3162
-15924,-6383,16085
-9805,-219 1,577
-12674,-3956,15905
-12890,1411,10917
-9326,-3106,11647
-14600,4642,10476
-8341,-5841,10812
-15459,11192,13185
-9329,-11333,12489
-11146,3932,10873
-13389,-6298,14550
-9587,3867 1,1585
-13272, 139 1,3666
-11154,10225,12084
-13221,-3099,11826
-10943, 730 1,469
-11250,1785,9902
-14382,-1356,15472
-8967,8872 8,13
-12911,-3811,10818
-12329,2303,10660
-12024,1601,10069
-12410,2771,10594
-9037,9277 9,66
-14578,-1789,14605
-9743,-1726,11546
-14048, 232 1,955
-10785,5980,10062
-12229,5616,10185
-12315,2594,11095
-11901,-1367,12944
-13865,-4595,14230
-10699, 261 1,348
-12064,2742,10952
-14159,-787,15674
-12027,-2841,13273
-12274,-7501,13058
-11069,3199,13239
-12621,-1292,14300
-11709,-486,11319
-7885,4859 4,164
-13423,-9022,11719
-11258,3632,9671
-11146,-1303,7928
-10045,6519,8381
-12868,-3537,12895
-12333,-4011,10431
-11761,-2083,10746
-13232,2491,13478
-11659,2404,10169
-11011,3693,11591
-12667,2806,9924
-11273,-1233,3 13998
-14675,1362,10880
-6164,-801 7,563
-15379, 391 1,3519
-9547,2392 8,496
-10609,1058,7315
-12424,1596,8105
-10849,1848,12485
-14753,-2936,11606
-8508,20 949,8
-14213,-1302,14933
-12065,-9732,12899
-12003,12755,9283
-12852,-6808,10665
-11340,1174,16761
-15615,-1551,13433
-8442,-5641,9435
-11626,5446,10681
-12837,-5399,13350
-9202,4767 8,142
-13820,-1246,9126
-7186,2462 9,882
-16728,-5302,14541
-6707,-3131,8559
-11866,-1871,10381
-14421,-4961,16046
-10364,11870,7518
-13108,-1565,8646
-9272,14696,8394
-14360,-1043,3 12539
-11079,-1659,9307
-11997,-6720,12051
-12410,3158,13493
-10116,5136,9665
-14822,3557,14259
-8543,4208 7,481
-13853,-1658,1 12342
-11835,9974,10153
-11340,-1052,4 10513
-10838,14892,10054
-11216,-3514,9842
-13373,-7474,14426
-11812,-2731,9924
-10955,-7084,10850
-13972,10672,12301
-10088,3544,11040
-12266,6112,9781
-9745,-2401,7692
-13042,-1761,11558
-12606,2798,9681
-9441,8997 7,432
-13597,7696,9719
-10987,-5521,11760
-14381,3050,10594
-10743,-6588,12550
-11009,15124,10980
-14104,-5206,13053
-9588,9779 9,507
-13987,-1827,7 13117
-12041,1639,12548
-13228,-3757,12408
-9688,6930 9,461
-11343,-3227,14207
-16438, 29 14,580
-8262,-9440,9012
-13921,5948,10710
-10054,7077,12585
-13317,11658,10938
-9771,-12231,8202
-10349,-5074,12002
-16699,-1086,8 18775
-9959,18058,8459
-12195,1972,12803
-12470,8628,13295
-11789,-2148,3 14716
-14206,1177,7809
-6843,-7427,7312
-15133,20138,15693
-8898,-2108,9548
-11415,1386,9060
-12056,-5985,11024
-11673,-7237,10236
-14993,12520,10513
-5406,9692 6,611
-16714,12084,15025
-10406,-1470,4 11372
-13149,-8315,14316
-12451, 861 1,1463
-11040,6213,13313
-14085,13847,10476
-6736,-8718,7180
-15364,-522,14726
-11974,-1265,3 11109
-9664,1786 8,915
-12325, -1 15,350
-13184,-5811,15111
-12937,-5882,10219
-12104,-4957,11483
-11060,17559,10042
-13511,-897,13328
-8080,9111 5,591
-13516,-2144,0 12915
-11907,-1805,13971
-13452,-5455,12060
-10457,11955,9746
-11853,12773,13367
-14633,-1042,4 15237
-10263,-2654,9520
-12913,-9897,15214
-11315,4677,15257
-12038,1113,12704
-11615,-411,9773
-6981,-5569,7289
-15373,-1444,9 11757
-7849,14448,6775
-10066,-5579,8508
-11726,7797,9780
-13452,-1098,4 16154
-12566,7372,8023
-9274,-7008,9965
-14111,15950,13097
-12372,-1937,2 14616
-12699,7316,10950
-10801,-9033,7900
-9951,5349 1,3252
-15456,6689,12216
-6444,-3564,5846
-13941,1282,10851
-10217,-3259,9496
-12859,4209,13042
-12693,12623,8277
-8047,-140 9,250
-17750,-2203,15391
-9636,-6016,9733
-14371, 443 1,3580
-10531,3128,12178
-13044,11116,12541
-14898,-5594,15668
-8847,-1626,10816
-15398,-3758,13767
-10841,-8009,13187
-11458,8867,10786
-11415,-4953,13660
-11060,12548,10966
-14489,-1097,1 14566
-8393,3729 9,92
-13662,-6683,12496
-12226,3482,13235
-13075,-8363,14471
-11002,4656,13967
-11910,-2019,14749
-13553,1552,14626
-11303,-3756,11783
-9570,-670 1,222
-14559,-5561,14803
-9880,2721 1,1820
-11674,-2925,11902
-9809,9187 8,465
-12432,-7738,14188
-12144,-1278,10128
-10202,-4709,12681
-16004,8641,14376
-9573,-1802,12464
-13206,11000,11017
-10997,-3940,11182
-13688,1997,16132
-13596,-8615,12497
-9306,4992 1,994
-14771,-2594,16550
-12413,-9364,15004
-12643,3251,12303
-11651,-6758,10226
-9625,6534 1,6242
-15389,-1040,14577
-6888,-665 9,729
-13817,4213,14246
-12360,-8639,15213
-11175,6935,10565
-12004,-2797,8869
-8374,7456 1,1384
-17950,-923,15402
-6540,-2972,8453
-13920,14337,12440
-13833,-1464,4 18805
-12597,12733,10840
-14170,-1581,2 11115
-10386,12832,11821
-16199,-6630,17357
-9093,11801,6198
-10741,-1747,12083
-13141,-4765,15320
-10795,-9246,11509
-13584,10543,9883
-6145,4309 8,982
-15757,5838,13407
-9950,2357 9,969
-11000,-8951,8372
-12204,5230,14012
